filename	maf	phenotype_name	phenotype_code	p-1e-04	p-1e-05	p-1e-06	p-1e-07	p-1e-08
L92	maf_0.01	Diagnoses - main ICD10: L92 Granulomatous disorders of skin and subcutaneous tissue	L92	156	18	2	0	0
L97	maf_0.01	Diagnoses - main ICD10: L97 Ulcer of lower limb, not elsewhere classified	L97	148	25	7	0	0
L98	maf_0.01	Diagnoses - main ICD10: L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified	L98	214	29	5	1	0
LUNG_CANCER_MESOT	maf_0.01	Lung cancer and mesothelioma	LUNG_CANCER_MESOT	224	40	12	3	1
LUNG_CANCER	maf_0.01	Lung cancer and mesothelioma	LUNG_CANCER	224	40	12	3	1
M00	maf_0.01	Diagnoses - main ICD10: M00 Pyogenic arthritis	M00	138	13	3	0	0
M05	maf_0.01	Diagnoses - main ICD10: M05 Seropositive rheumatoid arthritis	M05	162	29	8	4	3
M06	maf_0.01	Diagnoses - main ICD10: M06 Other rheumatoid arthritis	M06	251	40	9	7	6
M10	maf_0.01	Diagnoses - main ICD10: M10 Gout	M10	174	35	9	2	0
M13_ACHILLESTEND	maf_0.01	Achilles tendinitis	M13_ACHILLESTEND	100	15	1	0	0
M13_ADHCAPSULITIS	maf_0.01	Adhesive capsulitis of shoulder	M13_ADHCAPSULITIS	224	44	7	1	1
M13_ALGONEURO	maf_0.01	Alogoneurodystrophy	M13_ALGONEURO	103	11	1	0	0
M13_ANKLEFOOT	maf_0.01	Other acquired deformities of ankle and foot	M13_ANKLEFOOT	98	11	2	0	0
M13_ARTHRITISNAS	maf_0.01	Ohter specific/unspecified arthritis	M13_ARTHRITISNAS	223	34	5	1	0
M13_ARTHROSIS_OTH	maf_0.01	Other arthrosis	M13_ARTHROSIS_OTH	216	38	7	0	0
M13_ARTHROSIS	maf_0.01	#Arthrosis	M13_ARTHROSIS	385	93	34	13	7
M13_BAKERCYST	maf_0.01	Synovial cyst of popliteal space [Baker]	M13_BAKERCYST	119	20	3	0	0
M13_BONEDISNAS	maf_0.01	Other specified/unspecified disorders of  bone/cartilage	M13_BONEDISNAS	218	43	9	0	0
M13_BURSOPATHY	maf_0.01	Other bursopathies	M13_BURSOPATHY	141	24	3	0	0
M13_CALCIFICTEND	maf_0.01	Calcific tendinitis of shoulder	M13_CALCIFICTEND	118	18	2	0	0
M13_CARTILAGE	maf_0.01	Other articular cartilage disorders	M13_CARTILAGE	132	21	4	1	0
M13_CERVICALGIA	maf_0.01	Cervicalgia	M13_CERVICALGIA	233	35	10	6	1
M13_CHRONDROPATHIES	maf_0.01	Chrondropathies	M13_CHRONDROPATHIES	157	20	4	2	0
M13_CONTRACTUREJOINT	maf_0.01	Contracture of joint	M13_CONTRACTUREJOINT	97	18	1	0	0
M13_DEFORMDORSO	maf_0.01	#Deforming dorsopathies	M13_DEFORMDORSO	217	31	4	0	0
M13_DEQUERVAIN	maf_0.01	Radial styloid tenosynovitis [de Quervain]	M13_DEQUERVAIN	138	19	2	0	0
M13_DISSYNOTENDNAS	maf_0.01	Other specified/unspecified disorders of synovium and tendon +Other specified/unspecified bursopathies	M13_DISSYNOTENDNAS	165	27	6	1	1
M13_DORSALGIA	maf_0.01	Dorsalgia	M13_DORSALGIA	268	45	4	1	1
M13_DORSALGIANAS	maf_0.01	Other/unspecified dorsalgia	M13_DORSALGIANAS	225	34	1	0	0
M13_DORSOPATHYOTH	maf_0.01	Other dorsopathies, not elsewhere classified	M13_DORSOPATHYOTH	141	24	2	1	0
M13_DUPUTRYEN	maf_0.01	Palmar fascial fibromatosis [Dupuytren]	M13_DUPUTRYEN	316	106	51	36	28
M13_ENTESOPATHYFOOT	maf_0.01	Oher enthesopathy of foot (+metatarsalgia)	M13_ENTESOPATHYFOOT	141	18	3	0	0
M13_ENTESOPATHYLOW	maf_0.01	Enthesopathies of lower limb, excluding foot	M13_ENTESOPATHYLOW	135	23	4	1	0
M13_ENTESOPATHYNAS	maf_0.01	Other/unspecified enthesopathies, not elsewhere classified	M13_ENTESOPATHYNAS	101	11	0	0	0
M13_ENTESOPATHYOTH	maf_0.01	Other enthesopathies	M13_ENTESOPATHYOTH	203	27	3	0	0
M13_FIBROBLASTIC	maf_0.01	Fibroblastic disorders	M13_FIBROBLASTIC	315	94	45	34	26
M13_FINGERDEFORM	maf_0.01	Deformity of finger(s)	M13_FINGERDEFORM	126	26	5	3	1
M13_FLEXION	maf_0.01	Flexion deformity	M13_FLEXION	93	12	2	0	0
M13_FOREIGNBODY	maf_0.01	Residual foreign body in soft tissue	M13_FOREIGNBODY	126	12	0	0	0
M13_GANGLION	maf_0.01	Ganglion	M13_GANGLION	221	39	6	2	1
M13_GIANTCELL	maf_0.01	Giant cell arteritis	M13_GIANTCELL	134	12	3	1	0
M13_HALLUDEFORMOTH	maf_0.01	Other deformity of hallux (acquired)	M13_HALLUDEFORMOTH	112	12	1	0	0
M13_HALLUXRIGIDUS	maf_0.01	Hallux rigidus	M13_HALLUXRIGIDUS	253	41	8	2	0
M13_HALLUXVALGUS	maf_0.01	Hallux valgus (acquired)	M13_HALLUXVALGUS	261	45	8	2	1
M13_HAMMERTOE	maf_0.01	Other hammer toe(s) (acquired)	M13_HAMMERTOE	190	28	6	2	1
M13_IMPINGEMENT	maf_0.01	Impingement syndrome of shoulder	M13_IMPINGEMENT	217	33	6	1	0
M13_JOINTOTH	maf_0.01	Other specific joint derangements/joint disorders	M13_JOINTOTH	221	36	7	0	0
M13_LATERALEPICOND	maf_0.01	Lateral epicondylitis	M13_LATERALEPICOND	201	27	9	3	0
M13_LIMBPAIN	maf_0.01	Pain in limb	M13_LIMBPAIN	223	29	6	1	0
M13_LOOSEJOINT	maf_0.01	Loose body in joint	M13_LOOSEJOINT	114	16	0	0	0
M13_LOWBACKPAIN	maf_0.01	Low back pain	M13_LOWBACKPAIN	252	35	2	0	0
M13_MEDIALEPICOND	maf_0.01	Medial epicondylitis	M13_MEDIALEPICOND	96	14	2	0	0
M13_MENISCUSDERANGEMENTS	maf_0.01	Meniscus derangement	M13_MENISCUSDERANGEMENTS	256	37	7	3	2
M13_METATARSALGIA	maf_0.01	Metatarsalgia	M13_METATARSALGIA	123	15	3	0	0
M13_MUSCLE	maf_0.01	Disorders of muscles	M13_MUSCLE	162	28	3	1	0
M13_MUSCLEDISNAS	maf_0.01	Other specified disorders of muscle	M13_MUSCLEDISNAS	114	18	0	0	0
M13_MUSCULOSKELEOTH	maf_0.01	Other disorders of the musculoskeletal system and connective tissue	M13_MUSCULOSKELEOTH	174	30	4	0	0
M13_MYALGIA	maf_0.01	Myalgia	M13_MYALGIA	139	22	6	1	0
M13_NECROVASC	maf_0.01	#Other necrotizing vasculopathies	M13_NECROVASC	152	25	2	0	0
M13_NEURALGIA	maf_0.01	Neuralgia and neuritis, unspecified	M13_NEURALGIA	145	15	2	0	0
M13_OLECRANONBURSITIS	maf_0.01	Olecranon bursitis	M13_OLECRANONBURSITIS	129	17	2	0	0
M13_OSTEOPOROSIS	maf_0.01	Osteoporosis	M13_OSTEOPOROSIS	221	29	5	0	0
M13_OTHCONN	maf_0.01	#Other systemic involvement of connective tissue	M13_OTHCONN	140	23	3	0	0
M13_OTHERJOINT	maf_0.01	#Other joint disorders	M13_OTHERJOINT	316	50	13	2	1
M13_PATELLAOTH	maf_0.01	Other disorders of patella	M13_PATELLAOTH	144	21	5	0	0
M13_PATHODISLOCATIO	maf_0.01	Pathological/recurrent dislocation and subluxation of joint, not elsewhere classified	M13_PATHODISLOCATIO	103	17	3	0	0
M13_PLANTARFASC	maf_0.01	Plantar fascial fibromatosis	M13_PLANTARFASC	118	22	1	0	0
M13_POLYARTHROPATHIES	maf_0.01	#Polyarthropathies	M13_POLYARTHROPATHIES	243	46	9	4	4
M13_PREPATELLARBURSITIS	maf_0.01	Prepatellar bursitis	M13_PREPATELLARBURSITIS	121	19	3	0	0
M13_PYOGARTH	maf_0.01	Pyogenic arthritis	M13_PYOGARTH	138	18	1	0	0
M13_RADICULOPATHY	maf_0.01	Radiculopathy	M13_RADICULOPATHY	180	29	10	1	1
M13_RECUDISLOCATIO	maf_0.01	Recurrent dislocation and subluxation of joint	M13_RECUDISLOCATIO	104	14	1	0	0
M13_RHEUMA	maf_0.01	Rheumatoid arthritis	M13_RHEUMA	252	41	9	6	6
M13_RHEUMATISM	maf_0.01	Rheumatism, unspecified	M13_RHEUMATISM	107	17	2	0	0
M13_ROTATORCUFF	maf_0.01	Rotator cuff syndrome	M13_ROTATORCUFF	259	39	2	0	0
M13_SACROCOGG	maf_0.01	Sacrococcygeal disorders, not elsewhere classified	M13_SACROCOGG	150	15	1	0	0
M13_SCIATICA	maf_0.01	Siatica+with lumbago	M13_SCIATICA	233	28	9	3	1
M13_SHOULDER	maf_0.01	Shoulder lesions	M13_SHOULDER	239	35	4	1	0
M13_SHOULDERBURSITIS	maf_0.01	Bursitis of shoulder	M13_SHOULDERBURSITIS	115	14	3	0	0
M13_SHOULDERNAS	maf_0.01	Other shoulder lesions	M13_SHOULDERNAS	208	26	3	0	0
M13_SOFTOVERUSE	maf_0.01	Soft tissue disorders related to use, overuse and pressure	M13_SOFTOVERUSE	219	37	4	1	0
M13_SOFTTISSUENAS	maf_0.01	Other specified/unspecified soft tissue disorders	M13_SOFTTISSUENAS	250	45	7	1	1
M13_SOFTTISSUEOTH	maf_0.01	Other soft tissue disorders, not elsewhere classified	M13_SOFTTISSUEOTH	254	36	7	2	1
M13_SPINSTENOSIS	maf_0.01	Spinal stenosis	M13_SPINSTENOSIS	235	33	9	0	0
M13_SPONDYLINFLAMNAS	maf_0.01	Other specified/unspecified inflammatory spondylopathies	M13_SPONDYLINFLAMNAS	117	17	1	0	0
M13_SPONDYLOLISTHESIS	maf_0.01	Spondylolisthesis/Spondylolysis	M13_SPONDYLOLISTHESIS	202	30	2	0	0
M13_SPONDYLOPATHY	maf_0.01	#Spondylopathies	M13_SPONDYLOPATHY	233	48	4	1	0
M13_SYNOTEND	maf_0.01	Disorders of synovium and tendon	M13_SYNOTEND	235	37	3	0	0
M13_TENDOSYNOVITISNAS	maf_0.01	Other/unspecified synovitis and tenosynovitis	M13_TENDOSYNOVITISNAS	170	31	5	1	0
M13_THORACISPINEPAIN	maf_0.01	Pain in thoracic spine	M13_THORACISPINEPAIN	120	20	1	0	0
M13_TOEDEFORMOTH	maf_0.01	Other deformities of toe(s)	M13_TOEDEFORMOTH	230	41	3	1	0
M13_TRIGGERFINGER	maf_0.01	Trigger finger	M13_TRIGGERFINGER	250	51	14	3	2
M13_TROCHANTERICBURSITIS	maf_0.01	Trochanteric bursitis	M13_TROCHANTERICBURSITIS	159	32	4	2	0
M13	maf_0.01	Diagnoses - main ICD10: M13 Other arthritis	M13	232	33	5	1	0
M15	maf_0.01	Diagnoses - main ICD10: M15 Polyarthrosis	M15	252	32	5	1	1
M16	maf_0.01	Diagnoses - main ICD10: M16 Coxarthrosis [arthrosis of hip]	M16	325	78	29	19	10
M17	maf_0.01	Diagnoses - main ICD10: M17 Gonarthrosis [arthrosis of knee]	M17	321	74	21	10	2
M18	maf_0.01	Diagnoses - main ICD10: M18 Arthrosis of first carpometacarpal joint	M18	229	46	5	0	0
M19	maf_0.01	Diagnoses - main ICD10: M19 Other arthrosis	M19	228	39	7	1	0
M20	maf_0.01	Diagnoses - main ICD10: M20 Acquired deformities of fingers and toes	M20	262	40	10	2	0
M21	maf_0.01	Diagnoses - main ICD10: M21 Other acquired deformities of limbs	M21	168	20	4	1	0
M22	maf_0.01	Diagnoses - main ICD10: M22 Disorders of patella	M22	159	22	2	1	0
M23	maf_0.01	Diagnoses - main ICD10: M23 Internal derangement of knee	M23	245	39	6	2	1
M24	maf_0.01	Diagnoses - main ICD10: M24 Other specific joint derangements	M24	230	36	5	1	0
M25	maf_0.01	Diagnoses - main ICD10: M25 Other joint disorders, not elsewhere classified	M25	226	32	5	0	0
M31	maf_0.01	Diagnoses - main ICD10: M31 Other necrotising vasculopathies	M31	152	25	2	0	0
M35	maf_0.01	Diagnoses - main ICD10: M35 Other systemic involvement of connective tissue	M35	125	25	3	1	0
M41	maf_0.01	Diagnoses - main ICD10: M41 Scoliosis	M41	115	17	0	0	0
M43	maf_0.01	Diagnoses - main ICD10: M43 Other deforming dorsopathies	M43	216	27	4	0	0
M45	maf_0.01	Diagnoses - main ICD10: M45 Ankylosing spondylitis	M45	119	16	4	2	2
M46	maf_0.01	Diagnoses - main ICD10: M46 Other inflammatory spondylopathies	M46	155	25	3	1	1
M47	maf_0.01	Diagnoses - main ICD10: M47 Spondylosis	M47	264	28	7	1	0
M48	maf_0.01	Diagnoses - main ICD10: M48 Other spondylopathies	M48	225	41	11	2	0
M50	maf_0.01	Diagnoses - main ICD10: M50 Cervical disk disorders	M50	216	36	3	0	0
M51	maf_0.01	Diagnoses - main ICD10: M51 Other intervertebral disk disorders	M51	283	28	5	0	0
M53	maf_0.01	Diagnoses - main ICD10: M53 Other dorsopathies, not elsewhere classified	M53	141	24	2	1	0
M54	maf_0.01	Diagnoses - main ICD10: M54 Dorsalgia	M54	268	45	4	1	1
M60	maf_0.01	Diagnoses - main ICD10: M60 Myositis	M60	86	17	3	0	0
M62	maf_0.01	Diagnoses - main ICD10: M62 Other disorders of muscle	M62	165	27	3	0	0
M65	maf_0.01	Diagnoses - main ICD10: M65 Synovitis and tenosynovitis	M65	243	47	4	1	0
M66	maf_0.01	Diagnoses - main ICD10: M66 Spontaneous rupture of synovium and tendon	M66	145	21	6	1	0
M67	maf_0.01	Diagnoses - main ICD10: M67 Other disorders of synovium and tendon	M67	220	31	5	1	0
M70	maf_0.01	Diagnoses - main ICD10: M70 Soft tissue disorders related to use, overuse and pressure	M70	223	36	5	1	0
M71	maf_0.01	Diagnoses - main ICD10: M71 Other bursopathies	M71	163	28	4	1	1
M72	maf_0.01	Diagnoses - main ICD10: M72 Fibroblastic disorders	M72	294	92	44	30	26
M75	maf_0.01	Diagnoses - main ICD10: M75 Shoulder lesions	M75	239	34	4	1	0
M76	maf_0.01	Diagnoses - main ICD10: M76 Enthesopathies of lower limb, excluding foot	M76	135	23	4	1	0
M77	maf_0.01	Diagnoses - main ICD10: M77 Other enthesopathies	M77	209	28	3	0	0
M79	maf_0.01	Diagnoses - main ICD10: M79 Other soft tissue disorders, not elsewhere classified	M79	254	36	7	2	1
M80	maf_0.01	Diagnoses - main ICD10: M80 Osteoporosis with pathological fracture	M80	127	18	3	2	0
M81	maf_0.01	Diagnoses - main ICD10: M81 Osteoporosis without pathological fracture	M81	228	30	2	0	0
M84	maf_0.01	Diagnoses - main ICD10: M84 Disorders of continuity of bone	M84	259	45	10	2	0
M85	maf_0.01	Diagnoses - main ICD10: M85 Other disorders of bone density and structure	M85	109	11	3	0	0
M86	maf_0.01	Diagnoses - main ICD10: M86 Osteomyelitis	M86	115	19	4	1	0
M87	maf_0.01	Diagnoses - main ICD10: M87 Osteonecrosis	M87	119	16	3	0	0
M89	maf_0.01	Diagnoses - main ICD10: M89 Other disorders of bone	M89	212	36	7	2	1
M93	maf_0.01	Diagnoses - main ICD10: M93 Other osteochondropathies	M93	76	13	5	2	1
M94	maf_0.01	Diagnoses - main ICD10: M94 Other disorders of cartilage	M94	172	28	2	0	0
M95	maf_0.01	Diagnoses - main ICD10: M95 Other acquired deformities of musculoskeletal system and connective tissue	M95	109	18	0	0	0
M96	maf_0.01	Diagnoses - main ICD10: M96 Postprocedural musculoskeletal disorders, not elsewhere classified	M96	139	23	3	0	0
MEMLOSS	maf_0.01	Memory loss	MEMLOSS	123	21	3	0	0
MENINGITIS	maf_0.01	Meningitis	MENINGITIS	105	14	1	0	0
N02	maf_0.01	Diagnoses - main ICD10: N02 Recurrent and persistent haematuria	N02	158	24	2	0	0
N10	maf_0.01	Diagnoses - main ICD10: N10 Acute tubulo-interstitial nephritis	N10	104	12	1	0	0
N12	maf_0.01	Diagnoses - main ICD10: N12 Tubulo-interstitial nephritis, not specified as acute or chronic	N12	211	35	8	1	1
N13	maf_0.01	Diagnoses - main ICD10: N13 Obstructive and reflux uropathy	N13	215	40	5	2	0
N14_GLOMERULAR	maf_0.01	Glomerular diseases	N14_GLOMERULAR	204	28	3	0	0
N17	maf_0.01	Diagnoses - main ICD10: N17 Acute renal failure	N17	237	40	7	1	0
N18	maf_0.01	Diagnoses - main ICD10: N18 Chronic renal failure	N18	176	19	2	0	0
N19	maf_0.01	Diagnoses - main ICD10: N19 Unspecified renal failure	N19	121	19	3	0	0
N20	maf_0.01	Diagnoses - main ICD10: N20 Calculus of kidney and ureter	N20	305	60	15	6	4
N21	maf_0.01	Diagnoses - main ICD10: N21 Calculus of lower urinary tract	N21	156	26	5	3	0
N23	maf_0.01	Diagnoses - main ICD10: N23 Unspecified renal colic	N23	259	38	5	0	0
N28	maf_0.01	Diagnoses - main ICD10: N28 Other disorders of kidney and ureter, not elsewhere classified	N28	175	31	10	0	0
N30	maf_0.01	Diagnoses - main ICD10: N30 Cystitis	N30	221	30	7	1	0
N31	maf_0.01	Diagnoses - main ICD10: N31 Neuromuscular dysfunction of bladder, not elsewhere classified	N31	239	45	5	0	0
N32	maf_0.01	Diagnoses - main ICD10: N32 Other disorders of bladder	N32	229	36	4	1	1
N35	maf_0.01	Diagnoses - main ICD10: N35 Urethral stricture	N35	223	40	2	0	0
N36	maf_0.01	Diagnoses - main ICD10: N36 Other disorders of urethra	N36	165	25	3	0	0
N39	maf_0.01	Diagnoses - main ICD10: N39 Other disorders of urinary system	N39	258	38	5	2	1
N40	maf_0.01	Diagnoses - main ICD10: N40 Hyperplasia of prostate	N40	303	70	26	20	14
N41	maf_0.01	Diagnoses - main ICD10: N41 Inflammatory diseases of prostate	N41	199	35	7	0	0
N42	maf_0.01	Diagnoses - main ICD10: N42 Other disorders of prostate	N42	192	33	10	4	1
N43	maf_0.01	Diagnoses - main ICD10: N43 Hydrocele and spermatocele	N43	223	40	7	2	2
N45	maf_0.01	Diagnoses - main ICD10: N45 Orchitis and epididymitis	N45	176	24	5	0	0
N47	maf_0.01	Diagnoses - main ICD10: N47 Redundant prepuce, phimosis and paraphimosis	N47	219	43	7	3	2
N48	maf_0.01	Diagnoses - main ICD10: N48 Other disorders of penis	N48	230	45	7	1	1
N49	maf_0.01	Diagnoses - main ICD10: N49 Inflammatory disorders of male genital organs, not elsewhere classified	N49	92	13	0	0	0
N50	maf_0.01	Diagnoses - main ICD10: N50 Other disorders of male genital organs	N50	230	42	4	1	0
N60	maf_0.01	Diagnoses - main ICD10: N60 Benign mammary dysplasia	N60	208	31	7	2	0
N61	maf_0.01	Diagnoses - main ICD10: N61 Inflammatory disorders of breast	N61	147	28	6	1	0
N62	maf_0.01	Diagnoses - main ICD10: N62 Hypertrophy of breast	N62	184	23	6	0	0
N63	maf_0.01	Diagnoses - main ICD10: N63 Unspecified lump in breast	N63	235	44	6	1	0
N64	maf_0.01	Diagnoses - main ICD10: N64 Other disorders of breast	N64	201	35	6	1	1
N70	maf_0.01	Diagnoses - main ICD10: N70 Salpingitis and oophoritis	N70	119	15	5	2	0
N71	maf_0.01	Diagnoses - main ICD10: N71 Inflammatory disease of uterus, except cervix	N71	82	13	2	0	0
N72	maf_0.01	Diagnoses - main ICD10: N72 Inflammatory disease of cervix uteri	N72	154	27	3	0	0
N73	maf_0.01	Diagnoses - main ICD10: N73 Other female pelvic inflammatory diseases	N73	171	26	6	1	0
N75	maf_0.01	Diagnoses - main ICD10: N75 Diseases of Bartholin's gland	N75	160	30	3	1	0
N76	maf_0.01	Diagnoses - main ICD10: N76 Other inflammation of vagina and vulva	N76	165	27	5	1	0
N80	maf_0.01	Diagnoses - main ICD10: N80 Endometriosis	N80	231	48	18	3	0
N81	maf_0.01	Diagnoses - main ICD10: N81 Female genital prolapse	N81	304	62	19	10	7
N82	maf_0.01	Diagnoses - main ICD10: N82 Fistulae involving female genital tract	N82	88	12	3	0	0
N83	maf_0.01	Diagnoses - main ICD10: N83 Noninflammatory disorders of ovary, Fallopian tube and broad ligament	N83	207	31	5	0	0
N84	maf_0.01	Diagnoses - main ICD10: N84 Polyp of female genital tract	N84	212	32	10	2	0
N85	maf_0.01	Diagnoses - main ICD10: N85 Other noninflammatory disorders of uterus, except cervix	N85	205	37	5	1	0
N86	maf_0.01	Diagnoses - main ICD10: N86 Erosion and ectropion of cervix uteri	N86	147	35	2	0	0
N87	maf_0.01	Diagnoses - main ICD10: N87 Dysplasia of cervix uteri	N87	259	41	4	0	0
N88	maf_0.01	Diagnoses - main ICD10: N88 Other noninflammatory disorders of cervix uteri	N88	160	29	2	0	0
N89	maf_0.01	Diagnoses - main ICD10: N89 Other noninflammatory disorders of vagina	N89	186	42	3	0	0
N90	maf_0.01	Diagnoses - main ICD10: N90 Other noninflammatory disorders of vulva and perineum	N90	231	43	8	2	1
N92	maf_0.01	Diagnoses - main ICD10: N92 Excessive, frequent and irregular menstruation	N92	238	29	5	1	1
N93	maf_0.01	Diagnoses - main ICD10: N93 Other abnormal uterine and vaginal bleeding	N93	224	31	5	1	0
N94	maf_0.01	Diagnoses - main ICD10: N94 Pain and other conditions associated with female genital organs and menstrual cycle	N94	224	44	6	2	1
N95	maf_0.01	Diagnoses - main ICD10: N95 Menopausal and other perimenopausal disorders	N95	205	25	4	0	0
N97	maf_0.01	Diagnoses - main ICD10: N97 Female infertility	N97	193	37	6	0	0
N99	maf_0.01	Diagnoses - main ICD10: N99 Postprocedural disorders of genito-urinary system, not elsewhere classified	N99	188	21	7	1	1
NAFLD	maf_0.01	Nonalcoholic fatty liver disease	NAFLD	145	25	3	2	1
NECROVASC_FG	maf_0.01	#Other necrotizing vasculopathies (FG)	NECROVASC_FG	80	13	4	2	2
NEURODEGOTH	maf_0.01	Other degenerative diseases of the nervous system	NEURODEGOTH	129	25	6	2	2
O00	maf_0.01	Diagnoses - main ICD10: O00 Ectopic pregnancy	O00	119	15	1	0	0
O02	maf_0.01	Diagnoses - main ICD10: O02 Other abnormal products of conception	O02	229	34	2	0	0
O03	maf_0.01	Diagnoses - main ICD10: O03 Spontaneous abortion	O03	248	48	6	1	0
O04	maf_0.01	Diagnoses - main ICD10: O04 Medical abortion	O04	226	36	8	3	0
O13	maf_0.01	Diagnoses - main ICD10: O13 Gestational [pregnancy-induced] hypertension without significant proteinuria	O13	140	12	0	0	0
O14	maf_0.01	Diagnoses - main ICD10: O14 Gestational [pregnancy-induced] hypertension with significant proteinuria	O14	111	24	2	0	0
O16	maf_0.01	Diagnoses - main ICD10: O16 Unspecified maternal hypertension	O16	146	21	3	0	0
O20	maf_0.01	Diagnoses - main ICD10: O20 Haemorrhage in early pregnancy	O20	204	26	1	0	0
O21	maf_0.01	Diagnoses - main ICD10: O21 Excessive vomiting in pregnancy	O21	111	17	1	0	0
O23	maf_0.01	Diagnoses - main ICD10: O23 Infections of genito-urinary tract in pregnancy	O23	117	20	1	0	0
O26	maf_0.01	Diagnoses - main ICD10: O26 Maternal care for other conditions predominantly related to pregnancy	O26	232	37	1	0	0
O32	maf_0.01	Diagnoses - main ICD10: O32 Maternal care for known or suspected malpresentation of foetus	O32	195	22	4	2	0
O34	maf_0.01	Diagnoses - main ICD10: O34 Maternal care for known or suspected abnormality of pelvic organs	O34	219	35	6	1	0
O35	maf_0.01	Diagnoses - main ICD10: O35 Maternal care for known or suspected foetal abnormality and damage	O35	81	7	2	0	0
O36	maf_0.01	Diagnoses - main ICD10: O36 Maternal care for other known or suspected foetal problems	O36	214	36	9	2	0
O42	maf_0.01	Diagnoses - main ICD10: O42 Premature rupture of membranes	O42	183	24	4	0	0
O44	maf_0.01	Diagnoses - main ICD10: O44 Placenta praevia	O44	102	23	0	0	0
O46	maf_0.01	Diagnoses - main ICD10: O46 Antepartum haemorrhage, not elsewhere classified	O46	156	23	8	1	1
O47	maf_0.01	Diagnoses - main ICD10: O47 False labour	O47	207	22	4	1	0
O48	maf_0.01	Diagnoses - main ICD10: O48 Prolonged pregnancy	O48	165	27	4	0	0
O60	maf_0.01	Diagnoses - main ICD10: O60 Preterm delivery	O60	114	19	1	0	0
O62	maf_0.01	Diagnoses - main ICD10: O62 Abnormalities of forces of labour	O62	119	15	1	0	0
O63	maf_0.01	Diagnoses - main ICD10: O63 Long labour	O63	228	34	5	0	0
O64	maf_0.01	Diagnoses - main ICD10: O64 Obstructed labour due to malposition and malpresentation of foetus	O64	113	22	3	1	0
O68	maf_0.01	Diagnoses - main ICD10: O68 Labour and delivery complicated by foetal stress [distress]	O68	199	32	5	1	0
O69	maf_0.01	Diagnoses - main ICD10: O69 Labour and delivery complicated by umbilical cord complications	O69	116	22	6	1	0
O70	maf_0.01	Diagnoses - main ICD10: O70 Perineal laceration during delivery	O70	179	21	2	0	0
O72	maf_0.01	Diagnoses - main ICD10: O72 Postpartum haemorrhage	O72	141	17	1	0	0
O75	maf_0.01	Diagnoses - main ICD10: O75 Other complications of labour and delivery, not elsewhere classified	O75	131	26	4	0	0
O80	maf_0.01	Diagnoses - main ICD10: O80 Single spontaneous delivery	O80	215	34	5	0	0
O82	maf_0.01	Diagnoses - main ICD10: O82 Single delivery by Caesarean section	O82	149	24	5	1	1
O99	maf_0.01	Diagnoses - main ICD10: O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	O99	172	22	5	2	1
OTHER_ILD_CVD_COMORB	maf_0.01	Other ILD-related CVD-co-morbidities	OTHER_ILD_CVD_COMORB	269	44	14	11	9
OTHER_SYSTCON_FG	maf_0.01	Other systemic involvement of connective tissue (FG)	OTHER_SYSTCON_FG	138	24	4	0	0
PNEUMOBACTKNOWN	maf_0.01	Bacterial pneumonia (organism specified)	PNEUMOBACTKNOWN	180	25	2	0	0
PNEUMONIA	maf_0.01	Pneumonias (Asthma/COPD co-morbidities)	PNEUMONIA	244	32	3	0	0
PRE_OR_ECLAMPSIA	maf_0.01	Pre-eclampsia or eclampsia	PRE_OR_ECLAMPSIA	120	19	0	0	0
PRIM_COXARTHROSIS	maf_0.01	Primary coxarthrosis, bilateral	PRIM_COXARTHROSIS	180	25	4	1	0
PRIM_KNEEARTHROSIS	maf_0.01	Primary gonarthrosis, bilateral	PRIM_KNEEARTHROSIS	241	37	6	1	0
PULM_ANXIETY	maf_0.01	Anxiety (asthma-related co-morbidities)	PULM_ANXIETY	180	29	6	3	1
PULM_MEDICATIO_COMORB	maf_0.01	Medication related adverse effects (Asthma/COPD)	PULM_MEDICATIO_COMORB	282	65	21	14	8
PULMONARYDG	maf_0.01	Other pulmonary diagnosis	PULMONARYDG	281	55	4	1	1
Q18	maf_0.01	Diagnoses - main ICD10: Q18 Other congenital malformations of face and neck	Q18	109	20	4	2	0
Q21	maf_0.01	Diagnoses - main ICD10: Q21 Congenital malformations of cardiac septa	Q21	127	16	3	1	0
Q38	maf_0.01	Diagnoses - main ICD10: Q38 Other congenital malformations of tongue, mouth and pharynx	Q38	115	23	8	1	0
Q66	maf_0.01	Diagnoses - main ICD10: Q66 Congenital deformities of feet	Q66	81	9	0	0	0
Q82	maf_0.01	Diagnoses - main ICD10: Q82 Other congenital malformations of skin	Q82	93	13	1	1	0
R00	maf_0.01	Diagnoses - main ICD10: R00 Abnormalities of heart beat	R00	235	37	1	0	0
R04	maf_0.01	Diagnoses - main ICD10: R04 Haemorrhage from respiratory passages	R04	239	33	3	0	0
R05	maf_0.01	Diagnoses - main ICD10: R05 Cough	R05	227	42	6	1	0
